batch_id,store_id,sku_id,quantity_received,quantity_on_hand,received_date,expiry_date,current_price_inr,shelf_section
BAT-000288,STR-001,SKU-0096,28,28,2024-12-05,2025-02-07,67.5,Refrigerated
BAT-001000,STR-003,SKU-0034,27,27,2024-12-05,2024-12-08,110.0,Produce Rack
BAT-001064,STR-003,SKU-0055,48,48,2024-12-05,2025-09-10,70.0,Frozen
BAT-001126,STR-003,SKU-0076,21,21,2024-12-05,2025-01-17,138.0,Checkout Display
BAT-001142,STR-003,SKU-0081,25,25,2024-12-05,2025-02-21,58.5,Frozen
BAT-001178,STR-003,SKU-0093,63,63,2024-12-05,2025-05-12,26.5,Aisle-A
BAT-001485,STR-004,SKU-0045,72,72,2024-12-05,2024-12-11,75.5,Checkout Display
BAT-001535,STR-004,SKU-0062,57,57,2024-12-05,2025-08-02,144.5,Bulk Bins
BAT-001726,STR-004,SKU-0126,80,80,2024-12-05,2024-12-08,208.0,Bulk Bins
BAT-002489,STR-006,SKU-0080,144,144,2024-12-05,2025-02-11,143.0,Bulk Bins
BAT-000109,STR-001,SKU-0037,19,19,2024-12-06,2024-12-10,157.0,Aisle-A
BAT-000172,STR-001,SKU-0058,16,16,2024-12-06,2025-06-18,102.5,Checkout Display
BAT-000761,STR-002,SKU-0104,28,28,2024-12-06,2025-09-01,139.5,Aisle-A
BAT-001130,STR-003,SKU-0077,59,59,2024-12-06,2025-01-16,79.5,Bulk Bins
BAT-001350,STR-003,SKU-0150,23,23,2024-12-06,2024-12-11,75.0,Produce Rack
BAT-000011,STR-001,SKU-0004,15,15,2024-12-07,2024-12-16,115.0,Produce Rack
BAT-000817,STR-002,SKU-0123,26,26,2024-12-07,2024-12-10,356.0,Frozen
BAT-000835,STR-002,SKU-0129,68,68,2024-12-07,2024-12-19,149.0,Checkout Display
BAT-001016,STR-003,SKU-0039,75,75,2024-12-07,2024-12-11,120.5,Aisle-B
BAT-001129,STR-003,SKU-0077,61,61,2024-12-07,2025-01-17,128.0,Produce Rack
BAT-001265,STR-003,SKU-0122,76,76,2024-12-07,2024-12-10,216.0,Aisle-B
BAT-001443,STR-004,SKU-0031,22,22,2024-12-07,2024-12-09,102.5,Produce Rack
BAT-001450,STR-004,SKU-0034,45,45,2024-12-07,2024-12-10,110.0,Bulk Bins
BAT-001484,STR-004,SKU-0045,28,28,2024-12-07,2024-12-13,66.0,Checkout Display
BAT-001598,STR-004,SKU-0083,62,62,2024-12-07,2025-03-08,60.5,Produce Rack
BAT-001782,STR-004,SKU-0144,34,34,2024-12-07,2025-01-16,86.5,Produce Rack
BAT-001891,STR-005,SKU-0031,16,16,2024-12-07,2024-12-09,102.5,Aisle-B
BAT-002010,STR-005,SKU-0070,29,29,2024-12-07,2025-04-10,134.5,Refrigerated
BAT-002126,STR-005,SKU-0109,5,5,2024-12-07,2026-04-18,176.5,Refrigerated
BAT-002503,STR-006,SKU-0085,68,68,2024-12-07,2025-06-03,71.0,Refrigerated
BAT-002621,STR-006,SKU-0124,90,90,2024-12-07,2024-12-09,169.0,Bulk Bins
BAT-000675,STR-002,SKU-0075,24,24,2024-12-08,2025-05-16,131.0,Produce Rack
BAT-000878,STR-002,SKU-0143,40,40,2024-12-08,2025-01-18,49.0,Frozen
BAT-000885,STR-002,SKU-0145,74,74,2024-12-08,2024-12-12,94.0,Bulk Bins
BAT-001047,STR-003,SKU-0049,36,36,2024-12-08,2025-07-11,129.0,Refrigerated
BAT-001164,STR-003,SKU-0088,25,25,2024-12-08,2025-05-02,54.0,Aisle-B
BAT-001201,STR-003,SKU-0101,61,61,2024-12-08,2025-08-08,176.0,Bulk Bins
BAT-001236,STR-003,SKU-0112,61,61,2024-12-08,2025-07-13,152.0,Aisle-B
BAT-001480,STR-004,SKU-0044,37,37,2024-12-08,2024-12-15,151.5,Frozen
BAT-001804,STR-005,SKU-0002,21,21,2024-12-08,2024-12-14,76.0,Aisle-B
BAT-001947,STR-005,SKU-0049,23,23,2024-12-08,2025-07-11,129.0,Frozen
BAT-002088,STR-005,SKU-0096,28,28,2024-12-08,2025-02-10,89.0,Bulk Bins
BAT-002119,STR-005,SKU-0107,25,25,2024-12-08,2025-09-23,115.0,Refrigerated
BAT-002460,STR-006,SKU-0070,119,119,2024-12-08,2025-04-11,134.5,Bulk Bins
BAT-002510,STR-006,SKU-0087,122,122,2024-12-08,2025-05-11,46.5,Refrigerated
BAT-002685,STR-006,SKU-0145,69,69,2024-12-08,2024-12-12,123.5,Bulk Bins
BAT-000057,STR-001,SKU-0019,23,23,2024-12-09,2024-12-13,44.5,Frozen
BAT-000082,STR-001,SKU-0028,5,5,2024-12-09,2024-12-12,80.5,Refrigerated
BAT-000359,STR-001,SKU-0120,19,19,2024-12-09,2024-12-11,545.0,Aisle-A
BAT-000432,STR-001,SKU-0144,15,15,2024-12-09,2025-01-18,129.0,Checkout Display
BAT-000629,STR-002,SKU-0060,56,56,2024-12-09,2025-07-17,164.0,Refrigerated
BAT-000673,STR-002,SKU-0075,30,30,2024-12-09,2025-05-17,131.0,Aisle-A
BAT-000782,STR-002,SKU-0111,22,22,2024-12-09,2025-06-19,116.0,Checkout Display
BAT-001101,STR-003,SKU-0067,38,38,2024-12-09,2025-01-26,117.5,Checkout Display
BAT-001785,STR-004,SKU-0145,51,51,2024-12-09,2024-12-13,123.5,Frozen
BAT-001994,STR-005,SKU-0065,22,22,2024-12-09,2025-03-29,104.0,Checkout Display
BAT-002283,STR-006,SKU-0011,149,149,2024-12-09,2024-12-16,51.0,Bulk Bins
BAT-002444,STR-006,SKU-0065,43,43,2024-12-09,2025-03-29,104.0,Checkout Display
BAT-002504,STR-006,SKU-0085,100,100,2024-12-09,2025-06-05,45.5,Produce Rack
BAT-000408,STR-001,SKU-0136,22,22,2024-12-10,2025-03-05,167.5,Aisle-B
BAT-001122,STR-003,SKU-0074,45,45,2024-12-10,2025-04-06,98.5,Bulk Bins
BAT-001269,STR-003,SKU-0123,21,21,2024-12-10,2024-12-13,356.0,Aisle-A
BAT-001524,STR-004,SKU-0058,72,72,2024-12-10,2025-06-22,102.5,Aisle-B
BAT-001567,STR-004,SKU-0073,41,41,2024-12-10,2025-05-30,135.5,Aisle-A
BAT-002003,STR-005,SKU-0068,24,24,2024-12-10,2025-02-03,150.0,Checkout Display
BAT-002185,STR-005,SKU-0129,9,9,2024-12-10,2024-12-22,149.0,Aisle-B
BAT-002396,STR-006,SKU-0049,48,48,2024-12-10,2025-07-13,129.0,Aisle-B
BAT-000028,STR-001,SKU-0010,6,6,2024-12-11,2024-12-18,75.5,Produce Rack
BAT-000153,STR-001,SKU-0051,9,9,2024-12-11,2025-07-04,164.0,Produce Rack
BAT-000225,STR-001,SKU-0075,23,23,2024-12-11,2025-05-19,91.5,Refrigerated
BAT-000403,STR-001,SKU-0135,14,14,2024-12-11,2025-01-06,80.0,Frozen
BAT-000462,STR-002,SKU-0004,39,39,2024-12-11,2024-12-20,115.0,Checkout Display
BAT-000723,STR-002,SKU-0091,50,50,2024-12-11,2025-03-20,56.0,Aisle-B
BAT-001083,STR-003,SKU-0061,66,66,2024-12-11,2025-07-26,139.5,Frozen
BAT-001087,STR-003,SKU-0063,43,43,2024-12-11,2025-08-11,168.0,Aisle-B
BAT-001187,STR-003,SKU-0096,30,30,2024-12-11,2025-02-13,89.0,Aisle-B
BAT-001234,STR-003,SKU-0112,80,80,2024-12-11,2025-07-16,152.0,Produce Rack
BAT-001279,STR-003,SKU-0127,22,22,2024-12-11,2024-12-13,330.0,Frozen
BAT-001378,STR-004,SKU-0010,55,55,2024-12-11,2024-12-18,75.5,Checkout Display
BAT-002121,STR-005,SKU-0107,12,12,2024-12-11,2025-09-26,90.0,Aisle-A
BAT-002397,STR-006,SKU-0049,31,31,2024-12-11,2025-07-14,103.0,Aisle-B
BAT-000400,STR-001,SKU-0134,22,22,2024-12-12,2025-02-11,135.5,Refrigerated
BAT-000697,STR-002,SKU-0083,26,26,2024-12-12,2025-03-13,39.5,Bulk Bins
BAT-000959,STR-003,SKU-0020,48,48,2024-12-12,2024-12-17,80.5,Refrigerated
BAT-001329,STR-003,SKU-0143,41,41,2024-12-12,2025-01-22,31.0,Checkout Display
BAT-001435,STR-004,SKU-0029,74,74,2024-12-12,2024-12-16,109.5,Produce Rack
BAT-001611,STR-004,SKU-0087,40,40,2024-12-12,2025-05-15,42.0,Frozen
BAT-001687,STR-004,SKU-0113,33,33,2024-12-12,2024-12-13,411.0,Aisle-A
BAT-001741,STR-004,SKU-0131,37,37,2024-12-12,2025-02-13,160.0,Aisle-A
BAT-001754,STR-004,SKU-0135,33,33,2024-12-12,2025-01-07,108.0,Checkout Display
BAT-001969,STR-005,SKU-0057,25,25,2024-12-12,2025-10-30,95.0,Aisle-A
BAT-002022,STR-005,SKU-0074,26,26,2024-12-12,2025-04-08,98.5,Refrigerated
BAT-002308,STR-006,SKU-0020,58,58,2024-12-12,2024-12-17,112.0,Checkout Display
BAT-002471,STR-006,SKU-0074,150,150,2024-12-12,2025-04-08,98.5,Frozen
BAT-002557,STR-006,SKU-0103,48,48,2024-12-12,2025-09-16,129.5,Aisle-B
BAT-000031,STR-001,SKU-0011,20,20,2024-12-13,2024-12-20,51.0,Refrigerated
BAT-000343,STR-001,SKU-0115,7,7,2024-12-13,2024-12-14,311.5,Checkout Display
BAT-000687,STR-002,SKU-0079,54,54,2024-12-13,2025-05-01,91.5,Produce Rack
BAT-001060,STR-003,SKU-0054,67,67,2024-12-13,2025-09-21,98.0,Aisle-A
BAT-001147,STR-003,SKU-0083,71,71,2024-12-13,2025-03-14,60.5,Aisle-B
BAT-001171,STR-003,SKU-0091,49,49,2024-12-13,2025-03-22,38.5,Aisle-A
BAT-001268,STR-003,SKU-0123,40,40,2024-12-13,2024-12-16,356.0,Produce Rack
BAT-001470,STR-004,SKU-0040,47,47,2024-12-13,2024-12-20,28.5,Aisle-A
BAT-001674,STR-004,SKU-0108,73,73,2024-12-13,2025-09-05,215.0,Refrigerated
BAT-001803,STR-005,SKU-0001,13,13,2024-12-13,2024-12-18,58.0,Bulk Bins
BAT-001814,STR-005,SKU-0005,10,10,2024-12-13,2024-12-22,103.0,Checkout Display
BAT-002402,STR-006,SKU-0051,100,100,2024-12-13,2025-07-06,164.0,Aisle-A
BAT-002673,STR-006,SKU-0141,119,119,2024-12-13,2025-03-02,115.5,Bulk Bins
BAT-000063,STR-001,SKU-0021,26,26,2024-12-14,2024-12-19,120.0,Bulk Bins
BAT-000401,STR-001,SKU-0134,27,27,2024-12-14,2025-02-13,135.5,Checkout Display
BAT-000596,STR-002,SKU-0049,32,32,2024-12-14,2025-07-17,129.0,Bulk Bins
BAT-001582,STR-004,SKU-0078,24,24,2024-12-14,2025-03-21,31.5,Checkout Display
BAT-001673,STR-004,SKU-0108,20,20,2024-12-14,2025-09-06,150.5,Frozen
BAT-002474,STR-006,SKU-0075,90,90,2024-12-14,2025-05-22,131.0,Produce Rack
BAT-000029,STR-001,SKU-0010,27,27,2024-12-15,2024-12-22,75.5,Checkout Display
BAT-000421,STR-001,SKU-0141,6,6,2024-12-15,2025-03-04,82.0,Aisle-A
BAT-000541,STR-002,SKU-0031,67,67,2024-12-15,2024-12-17,102.5,Aisle-A
BAT-000861,STR-002,SKU-0137,73,73,2024-12-15,2025-02-17,98.5,Produce Rack
BAT-000920,STR-003,SKU-0007,62,62,2024-12-15,2024-12-22,92.0,Aisle-A
BAT-000937,STR-003,SKU-0013,59,59,2024-12-15,2024-12-21,103.0,Aisle-B
BAT-001160,STR-003,SKU-0087,44,44,2024-12-15,2025-05-18,59.5,Produce Rack
BAT-001272,STR-003,SKU-0124,64,64,2024-12-15,2024-12-17,169.0,Frozen
BAT-001338,STR-003,SKU-0146,75,75,2024-12-15,2024-12-18,205.5,Refrigerated
BAT-001495,STR-004,SKU-0049,40,40,2024-12-15,2025-07-18,129.0,Aisle-A
BAT-001676,STR-004,SKU-0109,69,69,2024-12-15,2026-04-26,176.5,Aisle-A
BAT-002170,STR-005,SKU-0124,26,26,2024-12-15,2024-12-17,169.0,Checkout Display
BAT-002431,STR-006,SKU-0061,68,68,2024-12-15,2025-07-30,139.5,Refrigerated
BAT-002612,STR-006,SKU-0121,76,76,2024-12-15,2024-12-17,232.5,Frozen
BAT-000128,STR-001,SKU-0043,28,28,2024-12-16,2024-12-22,76.0,Bulk Bins
BAT-000752,STR-002,SKU-0101,31,31,2024-12-16,2025-08-16,176.0,Aisle-A
BAT-000775,STR-002,SKU-0109,76,76,2024-12-16,2026-04-27,176.5,Aisle-A
BAT-000844,STR-002,SKU-0132,74,74,2024-12-16,2025-03-13,118.5,Frozen
BAT-000879,STR-002,SKU-0143,35,35,2024-12-16,2025-01-26,34.5,Aisle-B
BAT-000933,STR-003,SKU-0011,72,72,2024-12-16,2024-12-23,51.0,Aisle-B
BAT-000956,STR-003,SKU-0019,72,72,2024-12-16,2024-12-20,59.5,Checkout Display
BAT-001312,STR-003,SKU-0138,21,21,2024-12-16,2025-01-28,119.0,Aisle-B
BAT-001441,STR-004,SKU-0031,52,52,2024-12-16,2024-12-18,102.5,Checkout Display
BAT-001604,STR-004,SKU-0085,75,75,2024-12-16,2025-06-12,71.0,Bulk Bins
BAT-001694,STR-004,SKU-0115,78,78,2024-12-16,2024-12-17,311.5,Refrigerated
BAT-001869,STR-005,SKU-0023,23,23,2024-12-16,2024-12-18,94.5,Frozen
BAT-001919,STR-005,SKU-0040,18,18,2024-12-16,2024-12-23,28.5,Checkout Display
BAT-002055,STR-005,SKU-0085,17,17,2024-12-16,2025-06-12,71.0,Produce Rack
BAT-002216,STR-005,SKU-0139,11,11,2024-12-16,2025-02-07,106.5,Aisle-B
BAT-002277,STR-006,SKU-0009,40,40,2024-12-16,2024-12-22,128.5,Refrigerated
BAT-002377,STR-006,SKU-0043,114,114,2024-12-16,2024-12-22,76.0,Aisle-B
BAT-000039,STR-001,SKU-0013,23,23,2024-12-17,2024-12-23,103.0,Refrigerated
BAT-000112,STR-001,SKU-0038,25,25,2024-12-17,2024-12-22,142.5,Checkout Display
BAT-000590,STR-002,SKU-0047,25,25,2024-12-17,2024-12-20,176.0,Refrigerated
BAT-000992,STR-003,SKU-0031,62,62,2024-12-17,2024-12-19,102.5,Aisle-A
BAT-001159,STR-003,SKU-0087,16,16,2024-12-17,2025-05-20,59.5,Bulk Bins
BAT-001184,STR-003,SKU-0095,40,40,2024-12-17,2025-03-20,62.5,Aisle-A
BAT-001336,STR-003,SKU-0146,56,56,2024-12-17,2024-12-20,278.0,Frozen
BAT-001629,STR-004,SKU-0093,75,75,2024-12-17,2025-05-24,19.5,Refrigerated
BAT-001721,STR-004,SKU-0124,66,66,2024-12-17,2024-12-19,169.0,Produce Rack
BAT-001851,STR-005,SKU-0017,15,15,2024-12-17,2024-12-21,113.0,Frozen
BAT-002141,STR-005,SKU-0114,15,15,2024-12-17,2024-12-18,342.0,Produce Rack
BAT-002164,STR-005,SKU-0122,17,17,2024-12-17,2024-12-20,216.0,Bulk Bins
BAT-002335,STR-006,SKU-0029,134,134,2024-12-17,2024-12-21,109.5,Bulk Bins
BAT-002374,STR-006,SKU-0042,76,76,2024-12-17,2024-12-22,30.5,Aisle-B
BAT-002376,STR-006,SKU-0042,35,35,2024-12-17,2024-12-22,30.5,Produce Rack
BAT-002645,STR-006,SKU-0132,141,141,2024-12-17,2025-03-14,118.5,Bulk Bins
BAT-000027,STR-001,SKU-0009,5,5,2024-12-18,2024-12-24,128.5,Aisle-B
BAT-000137,STR-001,SKU-0046,25,25,2024-12-18,2024-12-23,140.5,Aisle-B
BAT-000352,STR-001,SKU-0118,20,20,2024-12-18,2024-12-21,327.0,Bulk Bins
BAT-000544,STR-002,SKU-0032,49,49,2024-12-18,2024-12-22,47.5,Aisle-A
BAT-000709,STR-002,SKU-0087,20,20,2024-12-18,2025-05-21,59.5,Bulk Bins
BAT-000748,STR-002,SKU-0100,56,56,2024-12-18,2026-05-22,67.0,Frozen
BAT-000802,STR-002,SKU-0118,54,54,2024-12-18,2024-12-21,327.0,Frozen
BAT-000826,STR-002,SKU-0126,65,65,2024-12-18,2024-12-21,208.0,Aisle-A
BAT-001156,STR-003,SKU-0086,16,16,2024-12-18,2025-05-30,67.0,Bulk Bins
BAT-001311,STR-003,SKU-0137,51,51,2024-12-18,2025-02-20,98.5,Frozen
BAT-001399,STR-004,SKU-0017,74,74,2024-12-18,2024-12-22,113.0,Frozen
BAT-001414,STR-004,SKU-0022,70,70,2024-12-18,2024-12-21,109.0,Refrigerated
BAT-001527,STR-004,SKU-0059,59,59,2024-12-18,2025-11-12,121.0,Produce Rack
BAT-001627,STR-004,SKU-0093,53,53,2024-12-18,2025-05-25,26.5,Checkout Display
BAT-001761,STR-004,SKU-0137,26,26,2024-12-18,2025-02-20,98.5,Bulk Bins
BAT-001797,STR-004,SKU-0149,65,65,2024-12-18,2025-12-08,116.5,Aisle-B
BAT-001865,STR-005,SKU-0022,29,29,2024-12-18,2024-12-21,109.0,Frozen
BAT-001932,STR-005,SKU-0044,28,28,2024-12-18,2024-12-25,151.5,Produce Rack
BAT-002024,STR-005,SKU-0075,30,30,2024-12-18,2025-05-26,131.0,Aisle-B
BAT-002203,STR-005,SKU-0135,29,29,2024-12-18,2025-01-13,108.0,Aisle-A
BAT-002232,STR-005,SKU-0144,14,14,2024-12-18,2025-01-27,129.0,Checkout Display
BAT-002263,STR-006,SKU-0005,94,94,2024-12-18,2024-12-27,103.0,Checkout Display
BAT-002342,STR-006,SKU-0031,88,88,2024-12-18,2024-12-20,102.5,Produce Rack
BAT-002486,STR-006,SKU-0079,122,122,2024-12-18,2025-05-06,91.5,Bulk Bins
BAT-002550,STR-006,SKU-0100,109,109,2024-12-18,2026-05-22,106.0,Refrigerated
BAT-000450,STR-001,SKU-0150,28,28,2024-12-19,2024-12-24,49.0,Aisle-A
BAT-000695,STR-002,SKU-0082,28,28,2024-12-19,2025-06-12,38.0,Aisle-B
BAT-001155,STR-003,SKU-0085,61,61,2024-12-19,2025-06-15,71.0,Aisle-B
BAT-001263,STR-003,SKU-0121,72,72,2024-12-19,2024-12-21,232.5,Refrigerated
BAT-001364,STR-004,SKU-0005,55,55,2024-12-19,2024-12-28,103.0,Refrigerated
BAT-001407,STR-004,SKU-0019,66,66,2024-12-19,2024-12-23,37.0,Bulk Bins
BAT-001711,STR-004,SKU-0121,29,29,2024-12-19,2024-12-21,232.5,Aisle-A
BAT-001956,STR-005,SKU-0052,16,16,2024-12-19,2025-06-20,129.5,Frozen
BAT-002247,STR-005,SKU-0149,25,25,2024-12-19,2025-12-09,116.5,Aisle-A
BAT-002415,STR-006,SKU-0055,82,82,2024-12-19,2025-09-24,70.0,Bulk Bins
BAT-002665,STR-006,SKU-0139,94,94,2024-12-19,2025-02-10,106.5,Aisle-A
BAT-000186,STR-001,SKU-0062,15,15,2024-12-20,2025-08-17,144.5,Aisle-B
BAT-000191,STR-001,SKU-0064,28,28,2024-12-20,2025-11-14,116.0,Produce Rack
BAT-000243,STR-001,SKU-0081,25,25,2024-12-20,2025-03-08,58.5,Frozen
BAT-000245,STR-001,SKU-0082,22,22,2024-12-20,2025-06-13,38.0,Bulk Bins
BAT-000436,STR-001,SKU-0146,27,27,2024-12-20,2024-12-23,217.0,Refrigerated
BAT-000670,STR-002,SKU-0074,37,37,2024-12-20,2025-04-16,73.0,Checkout Display
BAT-000859,STR-002,SKU-0137,31,31,2024-12-20,2025-02-22,69.0,Refrigerated
BAT-001182,STR-003,SKU-0094,56,56,2024-12-20,2025-05-15,53.0,Checkout Display
BAT-001710,STR-004,SKU-0120,25,25,2024-12-20,2024-12-22,545.0,Aisle-A
BAT-001738,STR-004,SKU-0130,74,74,2024-12-20,2025-02-13,70.5,Frozen
BAT-001758,STR-004,SKU-0136,61,61,2024-12-20,2025-03-15,167.5,Checkout Display
BAT-001971,STR-005,SKU-0057,22,22,2024-12-20,2025-11-07,150.5,Checkout Display
BAT-002066,STR-005,SKU-0089,23,23,2024-12-20,2025-03-03,74.0,Checkout Display
BAT-002157,STR-005,SKU-0119,23,23,2024-12-20,2024-12-22,574.5,Checkout Display
BAT-002214,STR-005,SKU-0138,12,12,2024-12-20,2025-02-01,119.0,Bulk Bins
BAT-002595,STR-006,SKU-0115,54,54,2024-12-20,2024-12-21,311.5,Checkout Display
BAT-002617,STR-006,SKU-0123,100,100,2024-12-20,2024-12-23,356.0,Bulk Bins
BAT-000207,STR-001,SKU-0069,23,23,2024-12-21,2025-02-22,86.0,Frozen
BAT-000319,STR-001,SKU-0107,25,25,2024-12-21,2025-10-06,147.5,Aisle-A
BAT-000363,STR-001,SKU-0121,11,11,2024-12-21,2024-12-23,232.5,Frozen
BAT-000494,STR-002,SKU-0015,67,67,2024-12-21,2024-12-26,76.0,Checkout Display
BAT-000522,STR-002,SKU-0024,17,17,2024-12-21,2024-12-25,119.5,Produce Rack
BAT-000702,STR-002,SKU-0084,65,65,2024-12-21,2025-06-10,57.0,Checkout Display
BAT-000706,STR-002,SKU-0086,67,67,2024-12-21,2025-06-02,59.0,Bulk Bins
BAT-000851,STR-002,SKU-0134,22,22,2024-12-21,2025-02-20,88.0,Bulk Bins
BAT-000887,STR-002,SKU-0146,69,69,2024-12-21,2024-12-24,278.0,Aisle-A
BAT-000911,STR-003,SKU-0004,30,30,2024-12-21,2024-12-30,115.0,Checkout Display
BAT-000984,STR-003,SKU-0028,17,17,2024-12-21,2024-12-24,80.5,Aisle-A
BAT-001233,STR-003,SKU-0111,17,17,2024-12-21,2025-07-01,116.0,Checkout Display
BAT-001359,STR-004,SKU-0003,17,17,2024-12-21,2024-12-26,95.5,Checkout Display
BAT-001467,STR-004,SKU-0039,16,16,2024-12-21,2024-12-25,120.5,Bulk Bins
BAT-001671,STR-004,SKU-0107,30,30,2024-12-21,2025-10-06,147.5,Produce Rack
BAT-001772,STR-004,SKU-0141,25,25,2024-12-21,2025-03-10,75.0,Checkout Display
BAT-001805,STR-005,SKU-0002,28,28,2024-12-21,2024-12-27,76.0,Bulk Bins
BAT-001921,STR-005,SKU-0041,16,16,2024-12-21,2024-12-24,56.0,Produce Rack
BAT-002052,STR-005,SKU-0084,27,27,2024-12-21,2025-06-10,36.0,Bulk Bins
BAT-002371,STR-006,SKU-0041,45,45,2024-12-21,2024-12-24,61.0,Checkout Display
BAT-002392,STR-006,SKU-0048,130,130,2024-12-21,2024-12-24,152.5,Aisle-A
BAT-002590,STR-006,SKU-0114,113,113,2024-12-21,2024-12-22,342.0,Bulk Bins
BAT-000272,STR-001,SKU-0091,8,8,2024-12-22,2025-03-31,56.0,Checkout Display
BAT-000326,STR-001,SKU-0109,26,26,2024-12-22,2026-05-03,176.5,Aisle-A
BAT-000792,STR-002,SKU-0114,23,23,2024-12-22,2024-12-23,243.0,Produce Rack
BAT-001003,STR-003,SKU-0035,77,77,2024-12-22,2024-12-29,108.0,Produce Rack
BAT-001138,STR-003,SKU-0080,52,52,2024-12-22,2025-02-28,143.0,Produce Rack
BAT-001246,STR-003,SKU-0116,34,34,2024-12-22,2024-12-25,500.0,Checkout Display
BAT-001343,STR-003,SKU-0148,48,48,2024-12-22,2025-02-09,113.0,Produce Rack
BAT-001381,STR-004,SKU-0011,49,49,2024-12-22,2024-12-29,37.5,Refrigerated
BAT-001413,STR-004,SKU-0021,53,53,2024-12-22,2024-12-27,120.0,Checkout Display
BAT-001734,STR-004,SKU-0128,23,23,2024-12-22,2024-12-23,302.0,Bulk Bins
BAT-001753,STR-004,SKU-0135,69,69,2024-12-22,2025-01-17,108.0,Aisle-B
BAT-002009,STR-005,SKU-0070,26,26,2024-12-22,2025-04-25,134.5,Checkout Display
BAT-002321,STR-006,SKU-0024,128,128,2024-12-22,2024-12-26,119.5,Checkout Display
BAT-002655,STR-006,SKU-0135,31,31,2024-12-22,2025-01-17,108.0,Frozen
BAT-000054,STR-001,SKU-0018,24,24,2024-12-23,2024-12-28,71.5,Aisle-A
BAT-000416,STR-001,SKU-0139,14,14,2024-12-23,2025-02-14,106.5,Bulk Bins
BAT-000431,STR-001,SKU-0144,12,12,2024-12-23,2025-02-01,87.5,Frozen
BAT-000490,STR-002,SKU-0014,51,51,2024-12-23,2025-01-02,129.0,Produce Rack
BAT-000616,STR-002,SKU-0056,52,52,2024-12-23,2025-09-02,156.5,Refrigerated
BAT-000620,STR-002,SKU-0057,46,46,2024-12-23,2025-11-10,150.5,Checkout Display
BAT-000745,STR-002,SKU-0099,22,22,2024-12-23,2025-06-21,131.0,Aisle-B
BAT-000805,STR-002,SKU-0119,49,49,2024-12-23,2024-12-25,574.5,Produce Rack
BAT-000971,STR-003,SKU-0024,63,63,2024-12-23,2024-12-27,119.5,Aisle-A
BAT-000975,STR-003,SKU-0025,80,80,2024-12-23,2024-12-25,49.5,Bulk Bins
BAT-001204,STR-003,SKU-0102,23,23,2024-12-23,2025-12-05,176.5,Produce Rack
BAT-001705,STR-004,SKU-0119,22,22,2024-12-23,2024-12-25,350.5,Bulk Bins
BAT-001792,STR-004,SKU-0148,65,65,2024-12-23,2025-02-10,113.0,Checkout Display
BAT-001821,STR-005,SKU-0007,9,9,2024-12-23,2024-12-30,63.5,Checkout Display
BAT-001979,STR-005,SKU-0060,17,17,2024-12-23,2025-07-31,164.0,Frozen
BAT-001988,STR-005,SKU-0063,13,13,2024-12-23,2025-08-23,168.0,Bulk Bins
BAT-002199,STR-005,SKU-0133,10,10,2024-12-23,2025-03-05,60.0,Aisle-A
BAT-002294,STR-006,SKU-0015,32,32,2024-12-23,2024-12-28,98.5,Bulk Bins
BAT-000380,STR-001,SKU-0127,24,24,2024-12-24,2024-12-26,330.0,Frozen
BAT-000625,STR-002,SKU-0059,15,15,2024-12-24,2025-11-18,121.0,Bulk Bins
BAT-000703,STR-002,SKU-0085,55,55,2024-12-24,2025-06-20,71.0,Aisle-B
BAT-000710,STR-002,SKU-0087,33,33,2024-12-24,2025-05-27,38.5,Refrigerated
BAT-000793,STR-002,SKU-0115,50,50,2024-12-24,2024-12-25,311.5,Bulk Bins
BAT-001115,STR-003,SKU-0072,61,61,2024-12-24,2025-02-18,92.0,Refrigerated
BAT-001149,STR-003,SKU-0083,75,75,2024-12-24,2025-03-25,60.5,Bulk Bins
BAT-001541,STR-004,SKU-0064,44,44,2024-12-24,2025-11-18,87.0,Bulk Bins
BAT-001776,STR-004,SKU-0142,51,51,2024-12-24,2025-01-11,132.0,Frozen
BAT-002101,STR-005,SKU-0101,12,12,2024-12-24,2025-08-24,134.0,Bulk Bins
BAT-002511,STR-006,SKU-0087,37,37,2024-12-24,2025-05-27,59.5,Aisle-A
BAT-000152,STR-001,SKU-0051,29,29,2024-12-25,2025-07-18,128.0,Aisle-A
BAT-000176,STR-001,SKU-0059,26,26,2024-12-25,2025-11-19,81.0,Checkout Display
BAT-000246,STR-001,SKU-0082,9,9,2024-12-25,2025-06-18,38.0,Bulk Bins
BAT-000497,STR-002,SKU-0016,44,44,2024-12-25,2025-01-02,110.5,Bulk Bins
BAT-000719,STR-002,SKU-0090,30,30,2024-12-25,2025-03-23,55.0,Aisle-B
BAT-001284,STR-003,SKU-0128,72,72,2024-12-25,2024-12-26,302.0,Aisle-B
BAT-001339,STR-003,SKU-0147,67,67,2024-12-25,2024-12-27,86.0,Checkout Display
BAT-001354,STR-004,SKU-0002,58,58,2024-12-25,2024-12-31,76.0,Frozen
BAT-001360,STR-004,SKU-0004,60,60,2024-12-25,2025-01-03,72.5,Bulk Bins
BAT-001748,STR-004,SKU-0133,64,64,2024-12-25,2025-03-07,82.0,Checkout Display
BAT-002082,STR-005,SKU-0094,30,30,2024-12-25,2025-05-20,53.0,Aisle-B
